ResponseId,zipcode,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,score,presbias,absolmag,gainloss,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,gain_bias,loss_bias,loss_aversion_scores,total_avail,total_realistic,num_items,rescale_avail,rescale_realistic,agency,agency_pub_trans_avail,agency_pub_trans_realistic,agency_uber_avail,agency_uber_realistic,agency_delivery_avail,agency_delivery_realistic,agency_grocery_avail,agency_grocery_realistic,agency_pharma_avail,agency_pharma_realistic,agency_docs_avail,agency_docs_realistic,agency_online_avail,agency_online_realistic,agency_IP_safe_avail,agency_IP_safe_realistic,agency_remote_avail,agency_remote_realistic,regulated_agency,regulated_tdscores,regulated_loss,zipcode_5,ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,expectation_num,internet_num,financial_2020_num,financial_now_num,financial_change_num,credit_debt_num,age_num,gender_num,education_num,employment_num,race_num,destination,financials,alloc_debt_scaled,alloc_spend_scaled,alloc_save_scaled,alloc_invest_scaled,age_num_scaled,expectation_num_scaled,financial_2020_num_scaled,financial_now_num_scaled,financial_change_num_scaled,credit_debt_num_scaled,education_num_scaled,employment_num_scaled,financials_scaled
R_21ys9HifRzHZYzO,10006 Lower Manhattan (Manhattan),300,200,100,400,37,1,9,0,1,0,0,1,0,1,0,0,0,2,2,-14.0,-9.0,16,-14.0,-9.0,-23.0,-2,-2,-2,-1,-1,-2,-2,0,-2,0,-2,0,-1,-2,-2.0,-2.0,,,14.0625,56.25,33.333333333333336,10006.0,10006,10006,10006,10006.0,10006 Lower Manhattan (Manhattan),8.0,8.0,101,2.0,4.0,2.0,3.0,2.0,4.0,38.0,1.0,3.0,0.0,1.0,10013 Greenwich Village - SoHo (Manhattan),7.0,30.0,20.0,10.0,40.0,23.880597014925375,25.0,20.0,40.0,25.0,60.0,33.333333333333336,0.0,28.571428571428573
R_21yXTNGMCVe39Dm,10025 Upper West Side (Manhattan),0,500,300,200,23,0,2,0,0,0,1,1,0,1,1,1,2,3,5,5.0,1.0,16,5.0,1.0,6.0,2,-1,-1,-1,0,0,0,0,2,2,1,1,2,2,,,-1.0,-2.0,59.375,12.5,83.33333333333333,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,6.0,6.0,3.0,5.0,24.0,0.0,4.0,4.0,3.0,10025 Upper West Side (Manhattan),15.0,0.0,50.0,30.0,20.0,2.985074626865672,50.0,100.0,100.0,50.0,80.0,50.0,66.66666666666667,85.71428571428571
R_21zkjU6voEsxltF,11206 Williamsburg - Bushwick (Brooklyn),0,0,500,500,32,0,4,0,0,0,1,1,1,1,1,1,3,3,6,7.0,6.0,16,7.0,6.0,13.0,1,1,1,1,1,1,1,1,1,1,-1,-1,2,1,,,1.0,1.0,70.3125,25.0,100.0,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,4.0,6.0,6.0,6.0,5.0,6.0,33.0,1.0,4.0,6.0,1.0,10017 Gramercy Park - Murray Hill (Manhattan),17.0,0.0,0.0,50.0,50.0,16.417910447761194,75.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0
R_22JI1VucIhWrRNE,11234 Canarsie - Flatlands (Brooklyn),640,200,160,0,29,0,14,0,0,0,1,0,0,1,1,1,2,2,4,6.0,8.0,16,6.0,8.0,14.0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,,,1.0,1.0,71.875,87.5,66.66666666666667,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,3.0,6.0,4.0,2.0,1.0,5.0,30.0,1.0,4.0,4.0,2.0,11203 East Flatbush - Flatbush (Brooklyn),7.0,64.0,20.0,16.0,0.0,11.940298507462687,50.0,60.0,20.0,0.0,80.0,50.0,66.66666666666667,28.571428571428573
R_22tTlf1uHcOVHYN,10469 Northeast Bronx (Bronx),500,150,150,200,35,0,9,0,1,1,0,1,0,0,0,1,0,2,2,7.0,1.0,14,8.0,1.1428571428571428,9.142857142857142,2,1,-1,-2,1,-2,1,1,1,1,1,1,2,1,,,,,64.28571428571428,56.25,33.333333333333336,10469.0,10469,10469,10469,10469.0,10469 Northeast Bronx (Bronx),2.0,2.0,3,5.0,4.0,1.0,4.0,2.0,2.0,36.0,1.0,5.0,6.0,0.0,10459 Hunts Point - Mott Haven (Bronx),7.0,50.0,15.0,15.0,20.0,20.895522388059703,100.0,0.0,60.0,25.0,20.0,66.66666666666667,100.0,28.571428571428573
R_22X2Y40eT2j1eVm,10014 Greenwich Village - SoHo (Manhattan),0,1000,0,0,73,0,1,0,0,0,1,0,0,0,1,1,2,1,3,12.0,8.0,16,12.0,8.0,20.0,2,-2,1,1,2,2,-1,-1,2,2,2,2,2,2,,,2.0,2.0,81.25,6.25,50.0,10014.0,10014,10014,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95,3.0,6.0,6.0,6.0,5.0,6.0,74.0,-1.0,4.0,5.0,3.0,10014 Greenwich Village - SoHo (Manhattan),17.0,0.0,100.0,0.0,0.0,77.61194029850746,50.0,100.0,100.0,100.0,100.0,50.0,83.33333333333333,100.0
R_237ymAg38jgscc0,10005 Lower Manhattan (Manhattan),300,200,200,300,23,4,16,0,0,0,1,1,1,1,1,1,3,3,6,13.0,14.0,18,11.555555555555555,12.444444444444445,24.0,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1.0,2.0,2.0,1.0,87.5,100.0,100.0,10005.0,10005,10005,10005,10005.0,10005 Lower Manhattan (Manhattan),18.0,19.0,100,4.0,6.0,6.0,6.0,4.0,1.0,24.0,1.0,4.0,6.0,3.0,10005 Lower Manhattan (Manhattan),16.0,30.0,20.0,20.0,30.0,2.985074626865672,75.0,100.0,100.0,75.0,0.0,50.0,100.0,92.85714285714286
R_23difKdGXrQgMhF,11433 Jamaica (Queens),0,0,0,1000,28,1,4,1,1,0,1,0,1,0,1,0,3,0,3,-4.0,4.0,14,-4.571428571428571,4.571428571428571,0.0,-2,0,-2,2,0,2,0,0,0,0,0,0,0,0,,,,,50.0,25.0,50.0,11433.0,11433,11433,11433,11433.0,11433 Jamaica (Queens),38.0,38.0,148,1.0,1.0,1.0,5.0,4.0,1.0,29.0,-1.0,4.0,6.0,2.0,10019 Chelsea - Clinton (Manhattan),10.0,0.0,0.0,0.0,100.0,10.447761194029852,0.0,0.0,80.0,75.0,0.0,50.0,100.0,50.0
R_23dIw7XF30RC2mV,10453 Crotona -Tremont (Bronx),500,100,400,0,49,1,15,0,0,1,0,1,0,1,0,1,0,3,3,7.0,7.0,14,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,75.0,93.75,50.0,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,5.0,6.0,5.0,6.0,3.0,6.0,50.0,-1.0,2.0,2.0,2.0,,14.0,50.0,10.0,40.0,0.0,41.791044776119406,100.0,80.0,100.0,50.0,100.0,16.666666666666668,33.333333333333336,78.57142857142857
R_240M2IcGESCWVQc,11207 East New York (Brooklyn),300,300,300,100,26,0,7,1,0,1,0,1,1,1,1,1,2,3,5,6.0,7.0,16,6.0,7.0,13.0,1,1,-2,1,2,-1,1,1,1,1,-1,1,2,2,,,2.0,1.0,70.3125,43.75,83.33333333333333,11207.0,11207,11207,11207,11207.0,11207 East New York (Brooklyn),6.0,6.0,37,1.0,6.0,1.0,1.0,1.0,5.0,27.0,1.0,4.0,6.0,2.0,11433 Jamaica (Queens),3.0,30.0,30.0,30.0,10.0,7.462686567164179,0.0,0.0,0.0,0.0,80.0,50.0,100.0,0.0
R_2415ZF7ZyPGoxuN,11234 Canarsie - Flatlands (Brooklyn),500,300,200,0,23,0,16,0,0,0,1,1,0,0,1,1,2,2,4,7.0,7.0,14,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,75.0,100.0,66.66666666666667,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,5.0,6.0,5.0,4.0,4.0,4.0,24.0,1.0,2.0,6.0,2.0,11234 Canarsie - Flatlands (Brooklyn),13.0,50.0,30.0,20.0,0.0,2.985074626865672,100.0,80.0,60.0,75.0,60.0,16.666666666666668,100.0,71.42857142857143
R_245xlKpiX0DJ3Sd,10029 East Harlem (Manhattan),300,200,300,200,40,3,11,0,0,1,0,1,0,1,0,1,0,3,3,18.0,18.0,18,16.0,16.0,32.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,100.0,68.75,50.0,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,5.0,5.0,5.0,2.0,5.0,6.0,41.0,-1.0,5.0,6.0,3.0,10029 East Harlem (Manhattan),12.0,30.0,20.0,30.0,20.0,28.35820895522388,100.0,80.0,20.0,100.0,100.0,66.66666666666667,100.0,64.28571428571429
R_246Oz2iNiyKmeIS,11220 Sunset Park (Brooklyn),250,250,325,175,27,2,3,0,1,1,0,0,1,1,1,1,2,2,4,6.0,4.0,16,6.0,4.0,10.0,1,-1,-2,-2,2,2,-1,-1,1,1,1,1,2,2,,,2.0,2.0,65.625,18.75,66.66666666666667,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,4.0,6.0,4.0,4.0,3.0,3.0,28.0,-1.0,4.0,5.0,3.0,11220 Sunset Park (Brooklyn),11.0,25.0,25.0,32.5,17.5,8.955223880597014,75.0,60.0,60.0,50.0,40.0,50.0,83.33333333333333,57.142857142857146
R_24A6IiGJDaQuAis,11226 East Flatbush - Flatbush (Brooklyn),400,200,200,200,51,0,11,0,0,1,1,0,1,0,1,1,3,1,4,13.0,13.0,18,11.555555555555555,11.555555555555555,23.11111111111111,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1.0,1.0,1.0,1.0,86.11111111111111,68.75,66.66666666666667,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,5.0,6.0,3.0,2.0,2.0,3.0,52.0,-1.0,4.0,6.0,2.0,10454 Hunts Point - Mott Haven (Bronx),7.0,40.0,20.0,20.0,20.0,44.776119402985074,100.0,40.0,20.0,25.0,40.0,50.0,100.0,28.571428571428573
R_24bEUVrgXUylCwY,10025 Upper West Side (Manhattan),0,0,1000,0,64,4,16,0,0,0,1,0,0,0,1,0,2,0,2,1.0,0.0,16,1.0,0.0,1.0,2,1,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,,,2.0,2.0,51.5625,100.0,33.333333333333336,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,4.0,4.0,2.0,5.0,65.0,-1.0,3.0,4.0,3.0,10025 Upper West Side (Manhattan),10.0,0.0,0.0,100.0,0.0,64.17910447761194,50.0,60.0,60.0,25.0,80.0,33.333333333333336,66.66666666666667,50.0
R_24NMVbeqCoEDC4h,10473 Pelham - Throgs Neck (Bronx),50,50,400,500,22,0,4,0,0,0,1,0,0,1,1,1,2,2,4,10.0,9.0,18,8.88888888888889,8.0,16.88888888888889,1,1,2,1,2,2,0,0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,76.38888888888889,25.0,66.66666666666667,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,2.0,6.0,6.0,5.0,3.0,2.0,23.0,1.0,2.0,4.0,4.0,10459 Hunts Point - Mott Haven (Bronx),14.0,5.0,5.0,40.0,50.0,1.492537313432836,25.0,100.0,80.0,50.0,20.0,16.666666666666668,66.66666666666667,78.57142857142857
R_24pdV7vjYupl0nm,11206 Williamsburg - Bushwick (Brooklyn),300,200,300,200,29,0,11,0,0,1,1,1,1,0,1,0,3,1,4,1.0,-1.0,16,1.0,-1.0,0.0,1,1,1,1,-1,-1,-1,-1,1,-1,0,0,1,1,-1.0,-1.0,,,50.0,68.75,66.66666666666667,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,3.0,2.0,4.0,4.0,2.0,4.0,30.0,-1.0,5.0,5.0,2.0,11206 Williamsburg - Bushwick (Brooklyn),10.0,30.0,20.0,30.0,20.0,11.940298507462687,50.0,60.0,60.0,25.0,60.0,66.66666666666667,83.33333333333333,50.0
R_24qSj5VmD97x5Yf,10304 Stapleton - St. George (Staten Island),500,0,500,0,55,4,12,0,0,0,1,0,1,0,1,0,3,0,3,7.0,1.0,14,8.0,1.1428571428571428,9.142857142857142,-1,-1,2,1,1,-1,1,1,2,1,1,1,1,-1,,,,,64.28571428571428,75.0,50.0,10304.0,10304,10304,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169,4.0,6.0,4.0,1.0,3.0,2.0,56.0,1.0,3.0,5.0,3.0,10312 South Beach - Tottenville (Staten Island),8.0,50.0,0.0,50.0,0.0,50.74626865671642,75.0,60.0,0.0,50.0,20.0,33.333333333333336,83.33333333333333,35.714285714285715
R_25F02ah2c9ebXZl,11234 Canarsie - Flatlands (Brooklyn),889,12,89,10,30,4,11,0,0,1,0,0,1,0,0,1,1,1,2,-9.0,-1.0,18,-8.0,-0.8888888888888888,-8.88888888888889,-2,0,-2,-1,-2,0,-2,0,-1,0,1,0,-1,0,1.0,1.0,-1.0,-1.0,36.11111111111111,68.75,33.333333333333336,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,3.0,4.0,6.0,4.0,3.0,2.0,31.0,-1.0,2.0,5.0,2.0,11230 Borough Park (Brooklyn),13.0,88.9,1.2,8.9,1.0,13.432835820895523,50.0,100.0,60.0,50.0,20.0,16.666666666666668,83.33333333333333,71.42857142857143
R_25F0SjKzmPxCsWD,10002 Union Square - Lower East Side (Manhattan),450,100,200,250,38,1,13,0,0,0,1,0,0,0,1,1,2,1,3,7.0,7.0,14,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,75.0,81.25,50.0,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,4.0,6.0,4.0,5.0,4.0,2.0,39.0,-1.0,4.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),13.0,45.0,10.0,20.0,25.0,25.37313432835821,75.0,60.0,80.0,75.0,20.0,50.0,100.0,71.42857142857143
R_25KGPn3dELBUH7S,10009 Union Square - Lower East Side (Manhattan),0,300,500,200,32,0,13,0,0,0,1,1,1,0,0,0,2,1,3,-12.0,-14.0,16,-12.0,-14.0,-26.0,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-1.0,-1.0,,,9.375,81.25,50.0,10009.0,10009,10009,10009,10009.0,10009 Union Square - Lower East Side (Manhattan),13.0,13.0,98,3.0,4.0,3.0,2.0,2.0,3.0,33.0,1.0,4.0,6.0,3.0,10009 Union Square - Lower East Side (Manhattan),7.0,0.0,30.0,50.0,20.0,16.417910447761194,50.0,40.0,20.0,25.0,40.0,50.0,100.0,28.571428571428573
R_25T2wVA3Qy8g2Id,10013 Greenwich Village - SoHo (Manhattan),200,200,300,300,40,0,10,0,1,0,0,0,1,0,1,1,2,1,3,12.0,8.0,16,12.0,8.0,20.0,2,1,2,1,1,1,2,1,1,1,2,1,1,1,,,1.0,1.0,81.25,62.5,50.0,10013.0,10013,10013,10013,10013.0,10013 Greenwich Village - SoHo (Manhattan),2.0,2.0,94,4.0,6.0,4.0,4.0,3.0,2.0,41.0,1.0,5.0,6.0,3.0,10013 Greenwich Village - SoHo (Manhattan),11.0,20.0,20.0,30.0,30.0,28.35820895522388,75.0,60.0,60.0,50.0,20.0,66.66666666666667,100.0,57.142857142857146
R_25TrMV4O2ztdQ4p,11433 Jamaica (Queens),700,100,100,100,50,0,7,0,0,0,1,1,1,1,1,1,3,3,6,9.0,-1.0,14,10.285714285714286,-1.1428571428571428,9.142857142857144,1,2,1,-2,2,-1,1,-1,1,1,1,1,2,-1,,,,,64.28571428571429,43.75,100.0,11433.0,11433,11433,11433,11433.0,11433 Jamaica (Queens),38.0,38.0,148,5.0,6.0,6.0,5.0,4.0,6.0,51.0,-1.0,2.0,6.0,2.0,11368 Flushing - Clearview (Queens),15.0,70.0,10.0,10.0,10.0,43.28358208955224,100.0,100.0,80.0,75.0,100.0,16.666666666666668,100.0,85.71428571428571
R_25uvxVntGFlnW9S,11226 East Flatbush - Flatbush (Brooklyn),250,250,250,250,27,1,12,0,1,0,0,1,0,1,1,0,1,2,3,-7.0,-7.0,14,-8.0,-8.0,-16.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,25.0,75.0,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,3.0,3.0,1.0,1.0,1.0,1.0,28.0,-1.0,1.0,2.0,5.0,,3.0,25.0,25.0,25.0,25.0,8.955223880597014,50.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0
R_25YC4a1MWOVh9fg,11206 Williamsburg - Bushwick (Brooklyn),300,200,300,200,27,0,10,0,1,1,0,1,0,1,0,1,0,3,3,8.0,5.0,16,8.0,5.0,13.0,1,1,1,1,2,-1,1,1,0,0,0,0,2,2,,,1.0,1.0,70.3125,62.5,50.0,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,5.0,6.0,3.0,1.0,2.0,5.0,28.0,-1.0,2.0,6.0,2.0,10009 Union Square - Lower East Side (Manhattan),6.0,30.0,20.0,30.0,20.0,8.955223880597014,100.0,40.0,0.0,25.0,80.0,16.666666666666668,100.0,21.428571428571427
R_25zn4G5zwHYjFNi,10457 Crotona -Tremont (Bronx),500,300,100,100,33,0,16,0,0,0,1,0,0,0,1,0,2,0,2,2.0,3.0,16,2.0,3.0,5.0,-2,1,1,1,-2,1,1,1,1,-1,1,-2,1,1,1.0,1.0,,,57.8125,100.0,33.333333333333336,10457.0,10457,10457,10457,10457.0,10457 Crotona -Tremont (Bronx),3.0,3.0,16,3.0,2.0,3.0,2.0,2.0,4.0,34.0,-1.0,2.0,5.0,4.0,10004 Lower Manhattan (Manhattan),7.0,50.0,30.0,10.0,10.0,17.91044776119403,50.0,40.0,20.0,25.0,60.0,16.666666666666668,83.33333333333333,28.571428571428573
R_25ZrgCAF8eKFiUw,11208 East New York (Brooklyn),750,0,0,250,23,4,8,0,1,1,1,1,0,0,0,0,1,1,2,6.0,8.0,16,6.0,8.0,14.0,0,-1,1,1,2,2,-1,2,0,0,1,1,1,1,,,2.0,2.0,71.875,50.0,33.333333333333336,11208.0,11208,11208,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38,4.0,4.0,3.0,4.0,1.0,2.0,24.0,-1.0,2.0,5.0,4.0,"I travel for my work (e.g., delivery, at-large repair, public transportation, etc.)",8.0,75.0,0.0,0.0,25.0,2.985074626865672,75.0,40.0,60.0,0.0,20.0,16.666666666666668,83.33333333333333,35.714285714285715
R_262NskGMiVvJ81X,10111 Chelsea - Clinton (Manhattan),100,300,200,400,41,1,10,0,0,0,1,1,0,1,0,0,1,2,3,14.0,13.0,18,12.444444444444445,11.555555555555555,24.0,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2.0,1.0,2.0,1.0,87.5,62.5,50.0,10111.0,10111,10019,10111,10111.0,10111 Chelsea - Clinton (Manhattan),2.0,6.0,87,5.0,6.0,5.0,5.0,5.0,1.0,42.0,1.0,5.0,6.0,3.0,10024 Upper West Side (Manhattan),15.0,10.0,30.0,20.0,40.0,29.850746268656717,100.0,80.0,80.0,100.0,0.0,66.66666666666667,100.0,85.71428571428571
R_26a3XAqQyCoTWSv,10025 Upper West Side (Manhattan),0,0,1000,0,35,3,4,1,0,0,1,0,1,1,1,1,3,2,5,15.0,15.0,16,15.0,15.0,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,,,96.875,25.0,83.33333333333333,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,6.0,6.0,3.0,6.0,36.0,-1.0,7.0,6.0,1.0,10032 Washington Heights (Manhattan),15.0,0.0,0.0,100.0,0.0,20.895522388059703,50.0,100.0,100.0,50.0,100.0,100.0,100.0,85.71428571428571
R_26fG8Dk1HewQwso,11210 East Flatbush - Flatbush (Brooklyn),500,350,50,100,21,1,8,0,0,0,1,1,1,1,1,1,3,3,6,2.0,7.0,18,1.7777777777777777,6.222222222222222,8.0,1,1,1,2,-2,1,-2,-1,0,1,1,1,1,1,1.0,2.0,1.0,-1.0,62.5,50.0,100.0,11210.0,11210,11210,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46,1.0,4.0,4.0,4.0,1.0,5.0,22.0,1.0,2.0,4.0,0.0,11210 East Flatbush - Flatbush (Brooklyn),9.0,50.0,35.0,5.0,10.0,0.0,0.0,60.0,60.0,0.0,80.0,16.666666666666668,66.66666666666667,42.857142857142854
R_26fIXERJLcFHH52,11220 Sunset Park (Brooklyn),300,200,500,0,27,0,11,0,0,1,1,0,0,0,1,1,2,1,3,13.0,13.0,14,14.857142857142858,14.857142857142858,29.714285714285715,2,2,1,1,2,2,2,2,2,2,2,2,2,2,,,,,96.42857142857143,68.75,50.0,11220.0,11220,11220,11220,11220.0,11220 Sunset Park (Brooklyn),57.0,57.0,39,2.0,6.0,5.0,5.0,1.0,6.0,28.0,-1.0,4.0,4.0,1.0,11220 Sunset Park (Brooklyn),11.0,30.0,20.0,50.0,0.0,8.955223880597014,25.0,80.0,80.0,0.0,100.0,50.0,66.66666666666667,57.142857142857146
R_26fMwTK5OkgKp4d,10467 Fordham - Bronx Pk (Bronx),500,100,50,350,24,4,10,1,0,1,0,1,0,1,0,0,0,2,2,5.0,3.0,18,4.444444444444445,2.6666666666666665,7.111111111111111,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1.0,1.0,1.0,1.0,61.111111111111114,62.5,33.333333333333336,10467.0,10467,10467,10467,10467.0,10467 Fordham - Bronx Pk (Bronx),5.0,5.0,6,1.0,6.0,1.0,3.0,4.0,6.0,25.0,0.0,2.0,0.0,2.0,10003 Union Square - Lower East Side (Manhattan),8.0,50.0,10.0,5.0,35.0,4.477611940298507,0.0,0.0,40.0,75.0,100.0,16.666666666666668,0.0,35.714285714285715
R_26gUD3dG2JQHUOg,10001 Chelsea - Clinton (Manhattan),800,100,0,100,21,1,5,0,1,1,0,0,1,1,0,0,1,1,2,-1.0,0.0,14,-1.1428571428571428,0.0,-1.1428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,,,,,48.214285714285715,31.25,33.333333333333336,10001.0,10001,10001,10001,10001.0,10001 Chelsea - Clinton (Manhattan),22.0,22.0,84,4.0,5.0,3.0,2.0,3.0,3.0,22.0,0.0,3.0,5.0,3.0,"I travel for my work (e.g., delivery, at-large repair, public transportation, etc.)",8.0,80.0,10.0,0.0,10.0,0.0,75.0,40.0,20.0,50.0,40.0,33.333333333333336,83.33333333333333,35.714285714285715
R_26nZNVgwDYU2K4p,11226 East Flatbush - Flatbush (Brooklyn),400,200,300,100,44,0,13,0,0,0,1,1,1,0,0,0,2,1,3,8.0,7.0,16,8.0,7.0,15.0,-1,1,-2,-2,2,2,1,1,2,1,2,1,2,2,2.0,1.0,,,73.4375,81.25,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,4.0,6.0,1.0,3.0,1.0,1.0,45.0,1.0,3.0,5.0,2.0,11226 East Flatbush - Flatbush (Brooklyn),5.0,40.0,20.0,30.0,10.0,34.32835820895522,75.0,0.0,40.0,0.0,0.0,33.333333333333336,83.33333333333333,14.285714285714286
R_271Hi9HHYaEVCca,10453 Crotona -Tremont (Bronx),500,0,0,500,27,0,7,0,0,1,1,0,1,0,1,0,3,0,3,8.0,8.0,16,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1.0,1.0,75.0,43.75,50.0,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,2.0,2.0,2.0,3.0,2.0,3.0,28.0,-1.0,3.0,6.0,4.0,10453 Crotona -Tremont (Bronx),7.0,50.0,0.0,0.0,50.0,8.955223880597014,25.0,20.0,40.0,25.0,40.0,33.333333333333336,100.0,28.571428571428573
R_27CJXihxMb01yMg,11234 Canarsie - Flatlands (Brooklyn),500,250,250,0,59,0,8,0,1,0,1,1,0,1,1,1,2,3,5,5.0,0.0,18,4.444444444444445,0.0,4.444444444444445,-1,-1,1,1,1,1,1,-1,1,1,1,1,2,-1,-2.0,-2.0,1.0,1.0,56.94444444444444,50.0,83.33333333333333,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,1.0,6.0,3.0,1.0,1.0,1.0,60.0,1.0,5.0,5.0,4.0,11234 Canarsie - Flatlands (Brooklyn),5.0,50.0,25.0,25.0,0.0,56.71641791044776,0.0,40.0,0.0,0.0,0.0,66.66666666666667,83.33333333333333,14.285714285714286
R_27Cl7Mlpi2oe91m,10304 Stapleton - St. George (Staten Island),300,200,500,0,22,0,10,0,1,1,1,0,0,1,1,1,2,2,4,0.0,-13.0,16,0.0,-13.0,-13.0,1,1,1,-2,1,-2,-2,-2,-2,-2,-1,-2,1,-2,,,1.0,-2.0,29.6875,62.5,66.66666666666667,10304.0,10304,10304,10304,10304.0,10304 Stapleton - St. George (Staten Island),33.0,33.0,169,1.0,6.0,3.0,4.0,2.0,6.0,23.0,1.0,4.0,4.0,2.0,10304 Stapleton - St. George (Staten Island),9.0,30.0,20.0,50.0,0.0,1.492537313432836,0.0,40.0,60.0,25.0,100.0,50.0,66.66666666666667,42.857142857142854
R_27EEj10RGWSAtG3,10007 Lower Manhattan (Manhattan),200,200,200,400,27,0,9,0,0,0,0,0,0,0,1,1,1,1,2,4.0,6.0,18,3.5555555555555554,5.333333333333333,8.88888888888889,-1,-1,-1,-1,1,1,1,-1,1,1,1,2,2,2,1.0,2.0,-1.0,1.0,63.888888888888886,56.25,33.333333333333336,10007.0,10007,10007,10007,10007.0,10007 Lower Manhattan (Manhattan),12.0,13.0,102,3.0,6.0,3.0,4.0,4.0,3.0,28.0,1.0,3.0,5.0,1.0,10001 Chelsea - Clinton (Manhattan),11.0,20.0,20.0,20.0,40.0,8.955223880597014,50.0,40.0,60.0,75.0,40.0,33.333333333333336,83.33333333333333,57.142857142857146
R_27lmrtOYknHNpaE,10302 Port Richmond (Staten Island),300,200,300,200,46,0,15,1,0,0,1,0,0,0,1,0,2,0,2,9.0,8.0,18,8.0,7.111111111111111,15.11111111111111,-1,1,2,-1,2,1,1,2,2,2,1,1,2,2,1.0,1.0,-1.0,-1.0,73.61111111111111,93.75,33.333333333333336,10302.0,10302,10302,10302,10302.0,10302 Port Richmond (Staten Island),19.0,19.0,165,2.0,6.0,4.0,4.0,3.0,6.0,47.0,1.0,2.0,6.0,3.0,10305 Stapleton - St. George (Staten Island),11.0,30.0,20.0,30.0,20.0,37.3134328358209,25.0,60.0,60.0,50.0,100.0,16.666666666666668,100.0,57.142857142857146
