"","variable","x_original","fit","upper","lower"
"473...1289","log_borough_case_count",9.28442691532888,-0.106315321981294,-0.0682353844858437,-0.144395259476745
"474...1290","log_borough_case_count",9.18307194482199,-0.101137809389733,-0.0649127490764974,-0.137362869702969
"475...1291","log_borough_case_count",9.11932097358901,-0.0978812205321968,-0.0628228271736193,-0.132939613890774
"476...1292","log_borough_case_count",9.07107830464268,-0.0954168416696059,-0.061241292281437,-0.129592391057775
"477...1293","log_borough_case_count",8.7533714210009,-0.0791874234035459,-0.0508255792571878,-0.107549267549904
"478...1294","log_borough_case_count",8.77012852753818,-0.0800434269803994,-0.0513749603337121,-0.108711893627087
"479...1295","log_borough_case_count",8.6447065117152,-0.0736364906282194,-0.0472629643587411,-0.100010016897698
"480...1296","log_borough_case_count",8.68406264365127,-0.0756469213017041,-0.0485532761131766,-0.102740566490232
"481...1297","log_borough_case_count",9.20733586295588,-0.102377282325816,-0.065708177435812,-0.139046387215821
"482...1298","log_borough_case_count",9.04911472347696,-0.0942948766385432,-0.0605212576911053,-0.128068495585981
"483...1299","log_borough_case_count",8.70665585636156,-0.0768010510784416,-0.0492940025408845,-0.104308099615999
"484...1300","log_borough_case_count",8.49392456447688,-0.0659340910491342,-0.0423194135106589,-0.0895487685876095
"485...1301","log_borough_case_count",8.18979961872823,-0.0503985012822669,-0.0323479338260659,-0.0684490687384678
"486...1302","log_borough_case_count",7.78197323443438,-0.0295658262855695,-0.0189754279946877,-0.0401562245764513
"487...1303","log_borough_case_count",7.63336964967958,-0.0219749829868274,-0.0141022419132762,-0.0298477240603787
"488...1304","log_borough_case_count",7.55276208421415,-0.0178575016079187,-0.0114585542664998,-0.0242564489493376
"489...1305","log_borough_case_count",7.15383380157884,0.00251944961303529,0.00345258685975721,0.00158631236631336
"490...1306","log_borough_case_count",6.83195356556585,0.0189601905569219,0.0257550080268719,0.012165373086972
"491...1307","log_borough_case_count",6.50279004591562,0.0357724126868026,0.0485861243566765,0.0229587010169287
"492...1308","log_borough_case_count",6.4831073514572,0.0367777036691564,0.0499513724230792,0.0236040349152336
"493...1309","log_borough_case_count",6.4118182677099,0.0404187725163298,0.0548961967051469,0.0259413483275127
"494...1310","log_borough_case_count",6.47697236288968,0.0370910470974411,0.0503769130661739,0.0238051811287084
"495...1311","log_borough_case_count",6.56244409369372,0.0327255811839708,0.044448358708086,0.0210028036598556
"496...1312","log_borough_case_count",6.5191472879404,0.0349369676397185,0.0474515402928146,0.0224223949866224
"497...1313","log_borough_case_count",6.19236248947487,0.0516273146924401,0.0701183538839984,0.0331362755008817
"498...1314","log_borough_case_count",6.27664348934164,0.0473227399853021,0.064272347862932,0.0303731321076722
"499...1315","log_borough_case_count",6.24027584517077,0.0491801861172458,0.0667949260730622,0.0315654461614294
"500...1316","log_borough_case_count",6.25190388316589,0.0485862944405632,0.0659883673889121,0.0311842214922144
"501...1317","log_borough_case_count",6.11589212548303,0.0555329546965929,0.0754225929189197,0.0356433164742661
"502...1318","log_borough_case_count",6.33327962813969,0.0444300910195999,0.0603438831020094,0.0285162989371905
"503...1319","log_borough_case_count",6.38856140554563,0.041606606162274,0.056509364655387,0.0267038476691609
"504...1320","log_borough_case_count",6.58479139238572,0.0315841888980005,0.0428982948769929,0.0202700829190081
"505...1321","log_borough_case_count",6.88959130835447,0.01601625655135,0.0217575395324265,0.0102749735702735
"506...1322","log_borough_case_count",7.30586003268401,-0.00524582564721845,-0.00335312081463643,-0.00713853047980046
"507...1323","log_borough_case_count",7.40000951716269,-0.0100549093510158,-0.0064469478044359,-0.0136628708975956
"508...1324","log_borough_case_count",7.2737863178449,-0.00360753655406347,-0.00229495901063448,-0.00492011409749246
"509...1325","log_borough_case_count",7.19067603433221,0.000637615037943847,0.000966072922958721,0.000309157152928973
"510...1326","log_borough_case_count",7.1777824161952,0.00129619860372157,0.00181729328611045,0.000775103921332692
"511...1327","log_borough_case_count",7.2591161280971,-0.00285820183697374,-0.00180852374476799,-0.00390787992917949
"512...1328","log_borough_case_count",7.58375630070711,-0.0194407001518453,-0.0124751112238491,-0.0264062890798415
"513...1329","log_borough_case_count",7.81601383915903,-0.0313046741028428,-0.0200916684189344,-0.0425176797867511
"514...1330","log_borough_case_count",8.03138533062553,-0.0423062908348056,-0.0271537228448067,-0.0574588588248045
"515...1331","log_borough_case_count",8.19533366716287,-0.0506811956656446,-0.0325293859236768,-0.0688330054076123
"516...1332","log_borough_case_count",8.59137258959049,-0.0709120318116602,-0.0455143688348034,-0.0963096947885171
"517...1333","log_borough_case_count",8.66939912430557,-0.0748978642503944,-0.0480725258759703,-0.101723202624818
"518...1334","log_borough_case_count",8.73600738456922,-0.0783004159569059,-0.0502562982496041,-0.106344533664208
"519...1335","log_borough_case_count",8.84029066908897,-0.0836275203144519,-0.0536752050244238,-0.11357983560448
"520...1336","log_borough_case_count",8.97916464896471,-0.090721618564897,-0.0582280566921571,-0.123215180437637
"521...1337","log_borough_case_count",9.24734709760528,-0.104421174896249,-0.067019833475534,-0.141822516316965
"522...1338","log_borough_case_count",9.19441422142592,-0.101717206535815,-0.0652845759826445,-0.138149837088985
"523...1339","log_borough_case_count",9.09795524138139,-0.0967897954680367,-0.062122398054497,-0.131457192881576
"524...1340","log_borough_case_count",9.10175243155928,-0.0969837672229244,-0.0622468808788774,-0.131720653566971
"525...1341","log_borough_case_count",8.82541291508557,-0.0828675199489784,-0.0531874448387164,-0.11254759505924
"526...1342","log_borough_case_count",8.79633893284573,-0.0813823334757707,-0.0522342640694807,-0.110530402882061
"527...1343","log_borough_case_count",8.68169016329764,-0.0755257278102978,-0.0484754933369292,-0.102575962283666
"528...1344","log_borough_case_count",8.78569244445124,-0.0808384787792686,-0.0518852212332994,-0.109791736325238
"529...1345","log_borough_case_count",9.20733586295588,-0.102377282325816,-0.065708177435812,-0.139046387215821
"530...1346","log_borough_case_count",9.04911472347696,-0.0942948766385432,-0.0605212576911053,-0.128068495585981
"531...1347","log_borough_case_count",8.70665585636156,-0.0768010510784416,-0.0492940025408845,-0.104308099615999
"532...1348","log_borough_case_count",8.49392456447688,-0.0659340910491342,-0.0423194135106589,-0.0895487685876095
"533...1349","log_borough_case_count",8.18979961872823,-0.0503985012822669,-0.0323479338260659,-0.0684490687384678
"534...1350","log_borough_case_count",7.78197323443438,-0.0295658262855695,-0.0189754279946877,-0.0401562245764513
"535...1351","log_borough_case_count",7.63336964967958,-0.0219749829868274,-0.0141022419132762,-0.0298477240603787
"536...1352","log_borough_case_count",7.55276208421415,-0.0178575016079187,-0.0114585542664998,-0.0242564489493376
"537...1353","log_borough_case_count",7.15383380157884,0.00251944961303529,0.00345258685975721,0.00158631236631336
"538...1354","log_borough_case_count",6.83195356556585,0.0189601905569219,0.0257550080268719,0.012165373086972
"539...1355","log_borough_case_count",6.50279004591562,0.0357724126868026,0.0485861243566765,0.0229587010169287
"540...1356","log_borough_case_count",6.4831073514572,0.0367777036691564,0.0499513724230792,0.0236040349152336
"541...1357","log_borough_case_count",6.4118182677099,0.0404187725163298,0.0548961967051469,0.0259413483275127
"542...1358","log_borough_case_count",6.47697236288968,0.0370910470974411,0.0503769130661739,0.0238051811287084
"543...1359","log_borough_case_count",6.56244409369372,0.0327255811839708,0.044448358708086,0.0210028036598556
"544...1360","log_borough_case_count",6.5191472879404,0.0349369676397185,0.0474515402928146,0.0224223949866224
"545...1361","log_borough_case_count",6.19236248947487,0.0516273146924401,0.0701183538839984,0.0331362755008817
"546...1362","log_borough_case_count",6.27664348934164,0.0473227399853021,0.064272347862932,0.0303731321076722
"547...1363","log_borough_case_count",6.24027584517077,0.0491801861172458,0.0667949260730622,0.0315654461614294
"548...1364","log_borough_case_count",6.25190388316589,0.0485862944405632,0.0659883673889121,0.0311842214922144
"549...1365","log_borough_case_count",6.11589212548303,0.0555329546965929,0.0754225929189197,0.0356433164742661
"550...1366","log_borough_case_count",6.33327962813969,0.0444300910195999,0.0603438831020094,0.0285162989371905
"551...1367","log_borough_case_count",6.38856140554563,0.041606606162274,0.056509364655387,0.0267038476691609
"552...1368","log_borough_case_count",6.58479139238572,0.0315841888980005,0.0428982948769929,0.0202700829190081
"553...1369","log_borough_case_count",6.88959130835447,0.01601625655135,0.0217575395324265,0.0102749735702735
"554...1370","log_borough_case_count",7.30586003268401,-0.00524582564721845,-0.00335312081463643,-0.00713853047980046
"555...1371","log_borough_case_count",7.40000951716269,-0.0100549093510158,-0.0064469478044359,-0.0136628708975956
"556...1372","log_borough_case_count",7.2737863178449,-0.00360753655406347,-0.00229495901063448,-0.00492011409749246
"557...1373","log_borough_case_count",7.19067603433221,0.000637615037943847,0.000966072922958721,0.000309157152928973
"558...1374","log_borough_case_count",7.1777824161952,0.00129619860372157,0.00181729328611045,0.000775103921332692
"559...1375","log_borough_case_count",7.2591161280971,-0.00285820183697374,-0.00180852374476799,-0.00390787992917949
"560...1376","log_borough_case_count",7.58375630070711,-0.0194407001518453,-0.0124751112238491,-0.0264062890798415
"561...1377","log_borough_case_count",7.81601383915903,-0.0313046741028428,-0.0200916684189344,-0.0425176797867511
"562...1378","log_borough_case_count",8.03138533062553,-0.0423062908348056,-0.0271537228448067,-0.0574588588248045
"563...1379","log_borough_case_count",8.19533366716287,-0.0506811956656446,-0.0325293859236768,-0.0688330054076123
"564...1380","log_borough_case_count",8.59137258959049,-0.0709120318116602,-0.0455143688348034,-0.0963096947885171
"565...1381","log_borough_case_count",8.66939912430557,-0.0748978642503944,-0.0480725258759703,-0.101723202624818
"566...1382","log_borough_case_count",8.73600738456922,-0.0783004159569059,-0.0502562982496041,-0.106344533664208
"567...1383","log_borough_case_count",8.84029066908897,-0.0836275203144519,-0.0536752050244238,-0.11357983560448
"568...1384","log_borough_case_count",8.97916464896471,-0.090721618564897,-0.0582280566921571,-0.123215180437637
"569...1385","log_borough_case_count",9.24734709760528,-0.104421174896249,-0.067019833475534,-0.141822516316965
"570...1386","log_borough_case_count",9.19441422142592,-0.101717206535815,-0.0652845759826445,-0.138149837088985
"571...1387","log_borough_case_count",9.09795524138139,-0.0967897954680367,-0.062122398054497,-0.131457192881576
"572...1388","log_borough_case_count",9.10175243155928,-0.0969837672229244,-0.0622468808788774,-0.131720653566971
"573...1389","log_borough_case_count",8.82541291508557,-0.0828675199489784,-0.0531874448387164,-0.11254759505924
"574...1390","log_borough_case_count",8.79633893284573,-0.0813823334757707,-0.0522342640694807,-0.110530402882061
"575...1391","log_borough_case_count",8.68169016329764,-0.0755257278102978,-0.0484754933369292,-0.102575962283666
"576...1392","log_borough_case_count",8.78569244445124,-0.0808384787792686,-0.0518852212332994,-0.109791736325238
"577...1393","log_borough_case_count",9.20733586295588,-0.102377282325816,-0.065708177435812,-0.139046387215821
"578...1394","log_borough_case_count",9.04911472347696,-0.0942948766385432,-0.0605212576911053,-0.128068495585981
"579...1395","log_borough_case_count",8.70665585636156,-0.0768010510784416,-0.0492940025408845,-0.104308099615999
"580...1396","log_borough_case_count",8.49392456447688,-0.0659340910491342,-0.0423194135106589,-0.0895487685876095
"581...1397","log_borough_case_count",8.18979961872823,-0.0503985012822669,-0.0323479338260659,-0.0684490687384678
"582...1398","log_borough_case_count",7.78197323443438,-0.0295658262855695,-0.0189754279946877,-0.0401562245764513
"583...1399","log_borough_case_count",7.63336964967958,-0.0219749829868274,-0.0141022419132762,-0.0298477240603787
"584...1400","log_borough_case_count",7.55276208421415,-0.0178575016079187,-0.0114585542664998,-0.0242564489493376
"585...1401","log_borough_case_count",7.15383380157884,0.00251944961303529,0.00345258685975721,0.00158631236631336
"586...1402","log_borough_case_count",6.83195356556585,0.0189601905569219,0.0257550080268719,0.012165373086972
"587...1403","log_borough_case_count",6.50279004591562,0.0357724126868026,0.0485861243566765,0.0229587010169287
"588...1404","log_borough_case_count",6.4831073514572,0.0367777036691564,0.0499513724230792,0.0236040349152336
"589...1405","log_borough_case_count",6.4118182677099,0.0404187725163298,0.0548961967051469,0.0259413483275127
"590...1406","log_borough_case_count",6.47697236288968,0.0370910470974411,0.0503769130661739,0.0238051811287084
"591...1407","log_borough_case_count",6.56244409369372,0.0327255811839708,0.044448358708086,0.0210028036598556
"592...1408","log_borough_case_count",6.5191472879404,0.0349369676397185,0.0474515402928146,0.0224223949866224
"593...1409","log_borough_case_count",6.19236248947487,0.0516273146924401,0.0701183538839984,0.0331362755008817
"594...1410","log_borough_case_count",6.27664348934164,0.0473227399853021,0.064272347862932,0.0303731321076722
"595...1411","log_borough_case_count",6.24027584517077,0.0491801861172458,0.0667949260730622,0.0315654461614294
