"","ResponseId","zipcode","loss_gain_1","loss_loss_1","loss_gain_2","loss_loss_2","loss_gain_3","loss_loss_3","alloc_debt","alloc_spend","alloc_save","alloc_invest","Age","Risk_preference","amount_later17","question","delay_sooner","delay_later","amount_sooner","amount_later","question_num","block","choice","choice_text","score","presbias","absolmag","gainloss"
"2497","R_21I0l5jKz1I3fAR","11226 East Flatbush - Flatbush (Brooklyn)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","0","0","0","1000",23,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",11,0,0,1
"2498","R_21I0l5jKz1I3fAR","11226 East Flatbush - Flatbush (Brooklyn)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","0","0","0","1000",23,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,0,1
"2499","R_21I0l5jKz1I3fAR","11226 East Flatbush - Flatbush (Brooklyn)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","0","0","0","1000",23,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,0,1
"2500","R_21I0l5jKz1I3fAR","11226 East Flatbush - Flatbush (Brooklyn)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","0","0","0","1000",23,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",11,0,0,1
"2501","R_21I0l5jKz1I3fAR","11226 East Flatbush - Flatbush (Brooklyn)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","0","0","0","1000",23,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,0,1
"2502","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,0,1,0
"2503","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,0,1,0
"2504","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,0,1,0
"2505","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",11,0,1,0
"2506","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",11,0,1,0
"2507","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q10",0,12,500,505,10,"block2",1,"Paying $505 in 12 months",11,0,1,0
"2508","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,1,0
"2509","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,1,0
"2510","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q13",0,12,5000,7500,13,"block3",1,"Receiving $7500 in 12 months",11,0,1,0
"2511","R_21p96ephqV1igj6","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","0","300","200",35,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,1,0
"2512","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,0,0,1
"2513","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,0,0,1
"2514","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,0,0,1
"2515","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",11,0,0,1
"2516","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",11,0,0,1
"2517","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",11,0,0,1
"2518","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,0,1
"2519","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,0,1
"2520","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",11,0,0,1
"2521","R_21v01c6I3GZwQAl","11220 Sunset Park (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","600","100","300","0",27,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,0,1
"2522","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q1",0,12,500,550,1,"block1",1,"Receiving $550 in 12 months",9,0,1,0
"2523","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q4",0,12,500,510,4,"block1",0,"Receiving $500 right now",9,0,1,0
"2524","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",9,0,1,0
"2525","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q9",0,12,500,510,9,"block2",1,"Paying $510 in 12 months",9,0,1,0
"2526","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",9,0,1,0
"2527","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",9,0,1,0
"2528","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q13",0,12,5000,7500,13,"block3",1,"Receiving $7500 in 12 months",9,0,1,0
"2529","R_21ys9HifRzHZYzO","10006 Lower Manhattan (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","300","200","100","400",37,1,600,"Q16",12,24,500,550,16,"anom1",0,"Receiving $500 in 12 months (1 year)",9,0,1,0
"2530","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q1",0,12,500,550,1,"block1",1,"Receiving $550 in 12 months",2,0,0,0
"2531","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q4",0,12,500,510,4,"block1",1,"Receiving $510 in 12 months",2,0,0,0
"2532","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q5",0,12,500,505,5,"block1",1,"Receiving $505 in 12 months",2,0,0,0
"2533","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",2,0,0,0
"2534","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",2,0,0,0
"2535","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",2,0,0,0
"2536","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q11",0,12,5000,5500,11,"block3",1,"Receiving $5500 in 12 months",2,0,0,0
"2537","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q14",0,12,5000,5100,14,"block3",1,"Receiving $5100 in 12 months",2,0,0,0
"2538","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q15",0,12,5000,5050,15,"block3",0,"Receiving $5000 right now",2,0,0,0
"2539","R_21yXTNGMCVe39Dm","10025 Upper West Side (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","500","300","200",23,0,510,"Q16",12,24,500,505,16,"anom1",0,"Receiving $500 in 12 months (1 year)",2,0,0,0
"2540","R_21zkjU6voEsxltF","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","0","500","500",32,0,700,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",4,0,0,0
"2541","R_21zkjU6voEsxltF","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","0","500","500",32,0,700,"Q2",0,12,500,600,2,"block1",1,"Receiving $600 in 12 months",4,0,0,0
"2542","R_21zkjU6voEsxltF","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","0","500","500",32,0,700,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",4,0,0,0
"2543","R_21zkjU6voEsxltF","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","0","0","500","500",32,0,700,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",4,0,0,0
